run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B2_udp,udp,none,none,,1,32,512,584,1785153631805481000,1785153631805482000,1785153631805482000,1785153631805487000,1785153631805536000,1785153631805541000,1785153631805541000,1785153631805541000,121647206,121615559,17.353,1.000,0.000,5.000,5.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,33,512,584,1785153631806479000,1785153631806480000,1785153631806480000,1785153631806485000,1785153631806525000,1785153631806531000,1785153631806531000,1785153631806531000,121647206,121615559,8.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,34,512,584,1785153631807480000,1785153631807481000,1785153631807481000,1785153631807485000,1785153631807527000,1785153631807533000,1785153631807533000,1785153631807533000,121647206,121615559,10.353,1.000,0.000,4.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,35,512,584,1785153631808483000,1785153631808483000,1785153631808483000,1785153631808486000,1785153631808516000,1785153631808524000,1785153631808524000,1785153631808524000,121647206,121615559,-1.647,0.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,36,512,584,1785153631809477000,1785153631809478000,1785153631809478000,1785153631809480000,1785153631809511000,1785153631809517000,1785153631809517000,1785153631809517000,121647206,121615559,-0.647,1.000,0.000,2.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,37,512,584,1785153631810482000,1785153631810483000,1785153631810483000,1785153631810488000,1785153631810537000,1785153631810543000,1785153631810543000,1785153631810543000,121647206,121615559,17.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,38,512,584,1785153631811480000,1785153631811480000,1785153631811481000,1785153631811485000,1785153631811531000,1785153631811537000,1785153631811537000,1785153631811537000,121647206,121615559,14.353,0.000,1.000,4.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,39,512,584,1785153631812482000,1785153631812483000,1785153631812483000,1785153631812488000,1785153631812543000,1785153631812549000,1785153631812549000,1785153631812549000,121647206,121615559,23.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,40,512,584,1785153631813479000,1785153631813480000,1785153631813480000,1785153631813485000,1785153631813535000,1785153631813541000,1785153631813542000,1785153631813542000,121647206,121615559,18.353,1.000,0.000,5.000,6.000,1.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,41,512,584,1785153631814474000,1785153631814474000,1785153631814474000,1785153631814476000,1785153631814518000,1785153631814524000,1785153631814524000,1785153631814524000,121647206,121615559,10.353,0.000,0.000,2.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,42,512,584,1785153631815484000,1785153631815485000,1785153631815485000,1785153631815490000,1785153631815538000,1785153631815544000,1785153631815544000,1785153631815544000,121647206,121615559,16.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,43,512,584,1785153631816476000,1785153631816477000,1785153631816477000,1785153631816480000,1785153631816512000,1785153631816518000,1785153631816518000,1785153631816518000,121647206,121615559,0.353,1.000,0.000,3.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,44,512,584,1785153631817479000,1785153631817480000,1785153631817480000,1785153631817483000,1785153631817518000,1785153631817525000,1785153631817525000,1785153631817525000,121647206,121615559,3.353,1.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,45,512,584,1785153631818482000,1785153631818483000,1785153631818483000,1785153631818488000,1785153631818544000,1785153631818550000,1785153631818550000,1785153631818550000,121647206,121615559,24.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,46,512,584,1785153631819481000,1785153631819482000,1785153631819482000,1785153631819487000,1785153631819535000,1785153631819541000,1785153631819541000,1785153631819541000,121647206,121615559,16.353,1.000,0.000,5.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,47,512,584,1785153631820476000,1785153631820477000,1785153631820477000,1785153631820479000,1785153631820512000,1785153631820523000,1785153631820523000,1785153631820523000,121647206,121615559,1.353,1.000,0.000,2.000,11.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,48,512,584,1785153631821483000,1785153631821483000,1785153631821483000,1785153631821486000,1785153631821527000,1785153631821534000,1785153631821534000,1785153631821534000,121647206,121615559,9.353,0.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,49,512,584,1785153631822480000,1785153631822481000,1785153631822481000,1785153631822484000,1785153631822527000,1785153631822533000,1785153631822533000,1785153631822533000,121647206,121615559,11.353,1.000,0.000,3.000,6.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,50,512,584,1785153631823479000,1785153631823480000,1785153631823480000,1785153631823485000,1785153631823520000,1785153631823527000,1785153631823527000,1785153631823527000,121647206,121615559,3.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,51,512,584,1785153631824478000,1785153631824479000,1785153631824479000,1785153631824481000,1785153631824518000,1785153631824526000,1785153631824526000,1785153631824526000,121647206,121615559,5.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,52,512,584,1785153631825481000,1785153631825482000,1785153631825482000,1785153631825487000,1785153631825533000,1785153631825540000,1785153631825540000,1785153631825540000,121647206,121615559,14.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
